n	m	quicksort	ordenacao digital	insertion sort
10000	9	779	1487	778
10000	9	794	425	782
10000	9	821	450	778
10000	9	778	308	811
10000	9	1211	352	1812
10000	9	764	594	781
10000	9	788	949	1054
10000	9	783	324	798
10000	9	776	407	779
10000	9	2243	812	1046
10000	9	792	602	783
10000	9	851	439	1070
10000	9	765	306	1063
10000	9	760	1237	779
10000	9	781	374	806
10000	9	758	380	786
10000	9	773	602	837
10000	9	767	1282	800
10000	10	767	1510	801
10000	9	2207	1368	858
10000	9	1735	458	807
10000	10	822	510	1040
10000	9	807	308	797
10000	10	763	370	778
10000	9	1024	366	780
10000	9	1435	363	781
10000	10	792	1068	781
10000	10	799	394	1936
10000	9	979	518	827
10000	10	1208	851	780
10000	10	1094	509	782
10000	10	918	365	789
10000	10	910	1072	945
10000	10	830	410	1197
10000	10	762	329	2830
10000	10	770	930	901
10000	10	778	620	910
10000	10	911	1104	1048
10000	10	947	709	1065
10000	10	762	422	967
10000	10	794	334	817
10000	10	987	839	783
10000	10	873	337	923
10000	10	1981	2305	785
10000	10	776	549	874
10000	10	864	1812	1260
10000	10	780	835	782
10000	10	2408	2241	1002
10000	10	884	840	949
10000	10	782	352	844
10000	10	1016	1519	784
10000	10	764	1085	857
10000	10	760	1334	777
10000	10	760	3453	838
10000	10	759	333	784
10000	10	2699	881	2841
10000	10	761	1183	780
10000	11	830	468	783
10000	10	764	442	1131
10000	10	839	395	779
10000	10	764	386	840
10000	10	1881	415	785
10000	10	809	1543	930
10000	11	1727	1085	860
10000	10	865	681	1268
10000	10	777	360	780
10000	10	897	383	792
10000	10	779	370	791
10000	11	895	422	807
10000	10	787	367	826
10000	10	762	354	780
10000	11	775	1115	779
10000	10	798	1670	1111
10000	10	897	341	814
10000	10	807	332	957
10000	10	775	428	784
10000	11	761	1291	781
10000	11	776	541	778
10000	10	763	360	777
10000	11	768	476	804
10000	11	805	372	781
10000	10	1259	1013	831
10000	11	1869	975	1319
10000	11	811	526	789
10000	11	814	537	781
10000	11	1279	765	782
10000	11	761	972	779
10000	11	818	1246	955
10000	11	783	2584	787
10000	11	761	547	801
10000	11	1564	421	786
10000	11	837	558	878
10000	11	775	1638	847
10000	11	1026	1408	836
10000	11	2817	650	781
10000	11	764	1687	809
10000	11	1233	1741	1005
10000	11	853	366	856
10000	11	922	983	1093
10000	11	883	392	802
10000	11	772	761	778
10000	11	761	359	785
10000	11	1947	3719	783
10000	11	760	368	833
10000	11	2023	4191	816
10000	11	763	374	845
10000	11	806	370	831
10000	11	796	377	782
10000	11	760	1657	795
10000	11	1246	1545	1712
10000	11	766	536	804
10000	11	766	893	784
10000	11	766	381	901
10000	11	811	399	821
10000	11	828	1076	907
10000	11	769	373	900
10000	11	764	529	784
10000	12	834	476	1186
10000	11	1262	2487	778
10000	11	1570	743	2431
10000	12	788	645	802
10000	12	781	905	857
10000	11	2673	552	838
10000	12	762	612	798
10000	12	764	583	781
10000	12	764	1112	782
10000	11	927	427	853
10000	12	824	748	818
10000	12	1186	920	790
10000	11	1083	709	955
10000	12	1028	497	781
10000	12	862	429	2065
10000	12	772	545	781
10000	12	767	523	782
10000	11	804	567	1431
10000	12	798	2015	781
10000	11	790	464	1016
10000	12	801	759	782
10000	12	811	401	1026
10000	12	775	1040	1247
10000	12	888	478	1463
10000	12	762	478	814
10000	12	768	1869	785
10000	12	785	548	829
10000	12	792	663	1629
10000	12	878	2133	783
10000	12	915	448	855
10000	12	912	737	794
10000	12	1221	678	781
10000	12	762	394	791
10000	12	769	648	784
10000	12	771	1782	779
10000	12	1112	1040	871
10000	12	775	6715	1428
10000	12	765	1063	4379
10000	12	775	415	778
10000	12	905	472	791
10000	12	761	487	781
10000	12	762	631	781
10000	12	791	14355	1038
10000	12	761	773	788
10000	12	3560	1098	778
10000	12	764	402	908
10000	12	770	1393	793
10000	12	789	3008	936
10000	12	776	573	3428
10000	13	765	543	780
10000	12	2749	624	927
10000	12	764	1231	785
10000	13	839	502	828
10000	12	2473	1413	822
10000	12	818	2460	831
10000	13	787	1110	781
10000	13	787	515	824
10000	13	771	614	799
10000	13	795	1316	809
10000	12	2251	3356	1214
10000	13	772	546	798
10000	13	763	442	780
10000	13	791	520	921
10000	12	862	1967	873
10000	13	1051	590	792
10000	13	798	672	882
10000	13	762	856	790
10000	13	761	1128	782
10000	12	1995	744	1955
10000	13	1254	528	873
10000	12	1039	449	787
10000	13	2146	2588	783
10000	13	766	767	799
10000	13	764	434	779
10000	13	779	2021	909
10000	13	926	610	3536
10000	13	1678	990	1059
10000	13	764	498	1120
10000	13	958	711	836
10000	13	851	633	785
10000	13	915	1031	886
10000	13	764	517	782
10000	13	764	519	779
10000	13	900	457	879
10000	13	763	464	1990
10000	13	762	1193	1171
10000	13	913	608	779
10000	13	896	14095	924
10000	13	766	444	801
10000	13	767	471	850
10000	13	894	764	2511
10000	13	804	2159	780
10000	13	830	476	777
10000	13	806	2432	815
10000	13	762	436	801
10000	13	782	495	2533
10000	13	803	832	1829
10000	13	1539	1301	800
10000	14	763	867	849
10000	13	862	631	783
10000	13	762	991	875
10000	14	766	1645	794
10000	14	821	780	1034
10000	14	823	629	789
10000	13	823	858	783
10000	14	858	1130	1956
10000	14	761	2146	784
10000	14	1138	1942	823
10000	13	1013	777	1840
10000	14	795	540	956
10000	14	810	1443	814
10000	14	1977	735	819
10000	13	815	451	782
10000	14	795	1160	857
10000	14	824	733	778
10000	13	1099	487	904
10000	14	833	1083	865
10000	14	763	1583	801
10000	14	788	719	783
10000	14	936	1174	807
10000	14	763	2353	784
10000	14	3602	1127	1467
10000	13	774	3736	1577
10000	14	1025	625	798
10000	14	764	505	904
10000	13	767	1019	821
10000	14	900	1723	811
10000	14	766	1294	782
10000	14	764	1275	784
10000	14	815	800	1052
10000	13	833	1116	934
10000	14	1892	849	789
10000	14	10130	637	784
10000	14	774	2366	807
10000	14	1247	1762	780
10000	14	1091	1379	860
10000	14	789	478	779
10000	14	819	1549	937
10000	14	800	2299	1020
10000	14	813	1271	1201
10000	14	788	511	810
10000	14	765	2196	950
10000	14	877	902	803
10000	14	912	806	800
10000	14	772	620	2242
10000	14	1046	2675	796
10000	14	780	468	824
10000	14	797	565	932
10000	14	937	11482	800
10000	15	776	874	804
10000	15	902	3714	1183
10000	14	1254	2572	778
10000	14	780	744	781
10000	15	764	1408	801
10000	15	786	1264	1025
10000	15	954	521	799
10000	14	786	2229	822
10000	15	764	1271	780
10000	15	763	789	786
10000	15	784	600	787
10000	14	760	456	805
10000	15	830	3344	999
10000	14	771	798	793
10000	15	790	811	786
10000	15	869	2556	907
10000	14	805	2355	1090
10000	15	764	1670	949
10000	15	895	582	926
10000	15	850	761	851
10000	14	806	3473	868
10000	15	1017	1840	816
10000	15	805	654	956
10000	15	764	1590	823
10000	14	764	2225	781
10000	15	802	522	851
10000	15	787	1671	1330
10000	15	771	1605	783
10000	15	1293	595	791
10000	15	822	872	825
10000	15	789	729	838
10000	15	1186	834	842
10000	15	809	762	851
10000	15	777	780	784
10000	15	764	2817	1009
10000	15	824	2588	804
10000	15	764	872	815
10000	15	753	497	787
10000	15	946	1440	801
10000	15	765	769	782
10000	15	3255	506	1415
10000	15	902	4173	784
10000	15	845	599	873
10000	15	810	694	781
10000	15	802	880	783
10000	15	778	987	786
10000	15	770	1631	781
10000	15	789	3243	972
10000	16	765	1603	781
10000	15	764	1409	784
10000	16	766	1514	877
10000	16	788	525	780
10000	15	900	2691	1125
10000	16	763	663	781
10000	15	763	1321	1473
10000	16	863	718	781
10000	16	833	1729	784
10000	16	764	724	783
10000	15	761	2429	780
10000	16	783	794	817
10000	16	838	1606	776
10000	16	837	589	779
10000	16	763	1499	949
10000	15	9943	2635	1230
10000	16	762	1046	782
10000	16	788	1693	785
10000	16	771	681	849
10000	16	1215	2543	779
10000	16	920	1380	779
10000	15	786	1425	786
10000	16	849	644	843
10000	16	1705	1118	789
10000	15	872	1339	806
10000	16	764	1595	794
10000	16	764	1636	1150
10000	15	763	1465	944
10000	16	759	667	972
10000	16	814	2099	1141
10000	16	1127	1377	784
10000	16	879	814	857
10000	15	765	854	783
10000	16	875	876	784
10000	16	771	3455	781
10000	16	798	592	790
10000	16	843	674	781
10000	15	877	642	858
10000	16	778	1032	783
10000	16	1244	1712	787
10000	16	771	726	786
10000	16	851	1520	845
10000	16	1036	540	782
10000	16	911	2922	2917
10000	16	763	714	5224
10000	17	817	561	812
10000	16	1504	627	783
10000	16	770	2852	860
10000	16	785	2594	778
10000	17	766	1179	797
10000	16	873	742	836
10000	16	881	3513	994
10000	17	760	2782	781
10000	17	888	819	783
10000	16	1419	2701	807
10000	16	2239	1744	779
10000	17	899	868	812
10000	17	976	2454	834
10000	16	762	765	786
10000	17	767	598	1798
10000	17	865	1119	786
10000	16	922	1480	782
10000	16	926	947	898
10000	17	910	592	913
10000	17	898	1732	783
10000	17	771	843	784
10000	16	792	844	845
10000	17	799	1560	782
10000	16	867	3535	812
10000	17	764	779	1256
10000	17	898	3418	780
10000	17	832	1668	843
10000	16	818	4131	1076
10000	17	872	2831	984
10000	17	767	5876	817
10000	17	762	2637	783
10000	17	767	893	785
10000	16	817	725	883
10000	17	762	2016	917
10000	17	816	1861	835
10000	17	801	757	911
10000	17	761	2255	805
10000	17	766	5493	884
10000	16	764	3714	802
10000	17	815	1661	782
10000	17	762	557	804
10000	17	802	1105	782
10000	17	777	625	1083
10000	17	801	1679	803
10000	17	1238	2756	2206
10000	17	765	956	969
10000	17	761	1081	1109
10000	17	1157	1729	1196
10000	17	762	968	994
10000	17	3927	6012	886
10000	17	763	1574	779
10000	17	762	2095	786
10000	17	2271	3145	821
10000	18	877	943	821
10000	17	776	817	810
10000	18	767	1013	856
10000	18	770	802	798
10000	17	770	570	2612
10000	18	784	1159	779
10000	17	767	7685	779
10000	17	764	954	804
10000	18	762	604	832
10000	18	762	1922	787
10000	17	771	3257	807
10000	17	812	799	841
10000	18	1221	924	855
10000	18	1336	2611	825
10000	17	765	1103	848
10000	18	894	2746	780
10000	18	1184	614	780
10000	18	854	839	799
10000	17	1760	1032	916
10000	18	785	730	852
10000	18	781	1955	783
10000	17	798	849	798
10000	18	919	1016	795
10000	18	763	1631	778
10000	18	772	1774	848
10000	18	805	649	781
10000	17	871	647	1688
10000	18	1479	1931	996
10000	18	767	3073	811
10000	18	1190	593	783
10000	17	763	689	778
10000	18	1433	1714	1434
10000	18	795	1036	784
10000	18	788	625	838
10000	17	783	1187	1274
10000	18	763	1674	789
10000	18	773	895	787
10000	18	807	1244	821
10000	18	2101	962	810
10000	18	818	1260	853
10000	18	775	809	780
10000	18	940	691	851
10000	18	804	1893	900
10000	18	767	1804	820
10000	18	763	1137	1166
10000	18	3280	1084	858
10000	18	764	2773	1112
10000	18	764	1725	783
10000	18	765	904	833
10000	18	765	772	966
10000	18	882	2289	786
100000	1	8986	2032	8021
10000	18	2719	881	898
10000	18	759	1408	804
100000	1	6738	1557	7956
10000	18	804	1781	813
10000	18	1119	914	1355
100000	1	6859	2583	6316
10000	18	1477	1268	781
100000	1	8232	1549	6912
10000	18	1558	961	778
100000	1	19948	1520	6711
10000	18	916	2109	837
100000	1	8926	1385	8642
10000	18	1338	1191	781
10000	18	782	1288	882
100000	1	7855	3448	8088
10000	18	958	715	777
10000	18	1690	1111	784
100000	1	6569	1498	7625
100000	1	7160	1566	20409
100000	1	9284	3359	6452
100000	1	11123	2094	8763
100000	1	11571	3334	7024
100000	1	14904	1754	5920
100000	1	15534	3146	6809
100000	1	7684	2240	8264
100000	1	8691	1570	7356
100000	1	7494	3722	8458
100000	1	9202	3340	10803
100000	1	6458	2189	6381
100000	1	6531	2638	17851
100000	1	7135	1957	6957
100000	1	7309	1941	17121
100000	1	12154	3323	7837
100000	1	7387	1861	9270
100000	1	18519	2164	6653
100000	1	7500	1432	8275
100000	1	16404	4208	5778
100000	1	5908	3833	6454
100000	1	9198	3828	6353
100000	1	9022	3345	8576
100000	1	6084	5604	6008
100000	1	7420	1816	7794
100000	1	6907	2831	5994
100000	1	8664	3813	10880
100000	1	7383	4664	7048
100000	1	9131	1544	9147
100000	1	11397	2052	8282
100000	1	7053	1631	16048
100000	1	7666	1663	9427
100000	1	8223	1919	10061
100000	1	7658	3346	9660
100000	1	6855	2265	8471
100000	1	7258	1826	7736
100000	1	7612	2911	6434
100000	2	13402	23365	20155
100000	1	9939	2406	7303
100000	1	7558	1964	9326
100000	1	8207	1555	6295
100000	1	6197	1922	7550
100000	2	15020	10529	8146
100000	2	19189	16244	20947
100000	1	6642	2038	6895
100000	2	12360	5034	10480
100000	2	10231	22655	8394
100000	1	6821	2213	8010
100000	2	13612	15545	16721
100000	2	9224	9673	10137
100000	2	8891	18745	7392
100000	2	7992	13012	8958
100000	2	10557	8431	8706
100000	2	7692	30015	7937
100000	2	8756	13105	10150
100000	2	10944	18878	7451
100000	2	11655	7815	11753
100000	2	8044	15152	7510
100000	2	16034	11598	7799
100000	2	9072	12302	8082
100000	2	9485	8474	8607
100000	2	8112	18358	7164
100000	2	8582	12498	9475
100000	2	7880	5412	8193
100000	2	10559	20638	11441
100000	2	8562	22971	8315
100000	2	8412	18494	7298
100000	2	10454	14523	9137
100000	2	7848	5036	15694
100000	2	8985	19498	7897
100000	2	10920	20812	7001
100000	2	7909	12676	14115
100000	2	18537	7637	7431
100000	2	7357	26598	8753
100000	2	10566	16337	7419
100000	2	7530	5792	8213
100000	2	8277	16244	8116
100000	2	11122	14914	20440
100000	2	8333	12316	8412
100000	2	9578	7170	7299
100000	2	8339	23683	8369
100000	2	13341	10594	8769
100000	2	19550	15059	15770
100000	2	9358	6759	11017
100000	2	8683	15818	7506
100000	2	9899	9026	9581
100000	2	13319	5293	7883
100000	2	7308	23751	8095
100000	2	10293	5634	9604
100000	2	7144	15874	7551
100000	3	8338	8508	8437
100000	2	11013	13745	11801
100000	3	24505	34231	8738
100000	3	9044	6356	10802
100000	2	8804	10920	7785
100000	3	10563	29702	10279
100000	3	9658	15615	9129
100000	2	8352	9494	10429
100000	3	13053	14488	15963
100000	3	17403	54793	26576
100000	3	14437	17025	10724
100000	3	11100	23861	12388
100000	3	11905	27022	8543
100000	3	15686	8352	13916
100000	3	10009	28436	9167
100000	3	8750	28393	11399
100000	3	10269	13063	10868
100000	3	11741	16001	10315
100000	3	11926	25098	11262
100000	3	11037	36739	12030
100000	3	9212	35391	14704
100000	3	9954	8094	9496
100000	3	10313	9177	12693
100000	3	9555	24048	9373
100000	3	19924	9518	8263
100000	3	11460	21158	14013
100000	3	8928	30721	9700
100000	3	9194	7924	9850
100000	3	8606	32179	8431
100000	3	10976	28529	12480
100000	3	8661	54677	9150
100000	3	11021	11936	10884
100000	3	10460	30742	9707
100000	3	10457	12454	8866
100000	3	13934	28486	15075
100000	3	12023	37868	9831
100000	3	10101	10738	13356
100000	3	8377	34815	21315
100000	3	14675	28180	15426
100000	3	12933	36909	8838
100000	3	8958	26964	11746
100000	3	21914	14976	20331
100000	3	11206	30250	12437
100000	3	14103	26618	12626
100000	3	10544	16748	8171
100000	4	24267	26979	10445
100000	3	9273	15087	10430
100000	3	10571	31024	13309
100000	3	8403	29835	8151
100000	4	9329	22200	9612
100000	4	9955	40992	11087
100000	3	10785	33457	12404
100000	3	23928	18243	22975
100000	4	12099	46712	11200
100000	4	10300	41136	9021
100000	3	8539	21962	8376
100000	3	10102	21387	22146
100000	4	9167	27024	8984
100000	4	11393	15539	10200
100000	3	13036	22853	11977
100000	4	15909	37915	15848
100000	4	9343	21369	11179
100000	4	11417	35694	11170
100000	4	10481	58876	9624
100000	4	12703	18521	10921
100000	4	12767	27856	11217
100000	4	13426	62776	11309
100000	4	10071	62238	9502
100000	4	10802	39661	11191
100000	4	12382	20534	11960
100000	4	34522	18998	10115
100000	4	20120	6547	10114
100000	4	10268	17696	13681
100000	4	9306	26177	9166
100000	4	10894	14726	10562
100000	4	17008	49099	11193
100000	4	12087	9879	11708
100000	4	13101	12207	13116
100000	4	10409	53867	10917
100000	4	12804	12062	12975
100000	4	13825	64119	9991
100000	4	10720	42809	12171
100000	4	10023	18966	10310
100000	4	10041	50102	14583
100000	4	10593	19046	11679
100000	4	10583	20449	12223
100000	4	9671	15276	10544
100000	4	12608	51548	10012
100000	4	12751	23031	10463
100000	4	19816	19704	18706
100000	4	10223	34091	10898
100000	4	10511	65291	9753
100000	4	10854	14303	13216
100000	5	11117	29936	14802
100000	4	9704	31285	9204
100000	4	16463	25669	10392
100000	4	19733	21646	10669
100000	5	9908	30773	19472
100000	4	11869	38303	11447
100000	4	11602	15574	11286
100000	5	11581	15653	11765
100000	4	9833	53862	10235
100000	4	21226	43546	13581
100000	4	10925	49805	9945
100000	5	19396	24637	19344
100000	5	9876	17608	9838
100000	4	14282	44940	13417
100000	5	9768	43341	11246
100000	5	11522	28108	12040
100000	5	21239	34679	10301
100000	4	13607	51481	16022
100000	5	12774	22505	16204
100000	5	14065	49007	12449
100000	5	12032	19387	11870
100000	5	10318	29955	16144
100000	5	13595	60737	11843
100000	5	11649	52933	10268
100000	5	13979	17944	11996
100000	5	10266	24922	10200
100000	5	15713	24959	12268
100000	5	10926	55585	10699
100000	5	11022	26736	9745
100000	5	22518	31283	12678
100000	5	24287	53009	12901
100000	5	14274	28340	12771
100000	5	10403	54779	9742
100000	5	18330	24964	10065
100000	5	10969	53793	12702
100000	5	10078	28635	18538
100000	5	10487	48788	10360
100000	5	13508	48804	10323
100000	5	13554	48446	12654
100000	5	11437	42420	11882
100000	5	14574	23544	10312
100000	5	12316	28916	12016
100000	5	10792	44496	13400
100000	5	11714	28479	11866
100000	5	13550	28690	10720
100000	5	19685	22904	20436
100000	5	9523	46178	9677
100000	5	10292	20401	18570
100000	5	14566	25233	13733
100000	5	11410	50085	10522
100000	5	11018	36616	9966
100000	5	10466	27745	10697
100000	6	9501	39774	10060
100000	5	13307	25612	11449
100000	5	10023	36743	9417
100000	5	13044	29581	10766
100000	6	10729	41543	16431
100000	5	12212	51674	11583
100000	5	12105	53704	20412
100000	6	10010	14272	13025
100000	6	13536	53324	10654
100000	5	11998	48036	12664
100000	6	11121	23781	12318
100000	5	30213	69153	21277
100000	6	12547	56112	12374
100000	5	11836	51341	11872
100000	6	10949	33701	26206
100000	6	17089	42243	15171
100000	6	11824	87302	13630
100000	6	13375	62752	10433
100000	6	15596	77447	9942
100000	6	20418	25766	12414
100000	6	12749	68452	14835
100000	6	14672	53605	11350
100000	6	12045	27111	16031
100000	6	11791	30456	12299
100000	6	14688	34277	22858
100000	6	10420	61491	10663
100000	6	11673	78857	10414
100000	6	13387	34382	10727
100000	6	12878	24784	11930
100000	6	10630	19612	10595
100000	6	24119	38809	20869
100000	6	13107	57312	14148
100000	6	16237	74635	15068
100000	6	10855	67453	10752
100000	6	23637	52000	10060
100000	6	10865	30344	12710
100000	6	13979	25469	13835
100000	6	9906	74178	21271
100000	6	11363	57244	12781
100000	6	11284	24439	13635
100000	6	15095	22694	10591
100000	6	20953	32158	10366
100000	7	11159	28191	13540
100000	6	13657	94219	21624
100000	6	11828	80269	11926
100000	6	17252	49204	13496
100000	7	10506	34963	11604
100000	6	10114	27321	10098
100000	6	11096	84815	10290
100000	6	9698	37854	9512
100000	7	13950	35804	23106
100000	6	13421	52250	13199
100000	6	18891	70142	11375
100000	6	10745	35587	15370
100000	7	19022	32239	9427
100000	6	9396	15327	9283
100000	7	15768	26114	11708
100000	6	13596	58900	12483
100000	6	9606	28384	10049
100000	6	16902	102246	9555
100000	7	12030	18379	9789
100000	6	9667	83153	12956
100000	7	14898	40246	12876
100000	7	15732	122354	9833
100000	7	10843	84310	11202
100000	7	14888	27503	21771
100000	6	10393	70678	12177
100000	7	9670	13801	9459
100000	6	12117	29399	12653
100000	7	12136	32140	12371
100000	7	10611	72664	16573
100000	7	18869	117204	10764
100000	7	10857	52225	10473
100000	7	18280	28450	13844
100000	7	19744	90300	13451
100000	7	22588	104327	10075
100000	7	10098	84259	11860
100000	7	14409	35754	11770
100000	7	10373	17106	9878
100000	7	9952	21077	10124
100000	7	12611	19477	12291
100000	7	10505	72876	9866
100000	7	11952	88106	12907
100000	7	10690	41955	10896
100000	7	9858	101013	19947
100000	7	12782	22918	11040
100000	7	11419	28445	11063
100000	7	10001	70763	9713
100000	7	12906	92241	11969
100000	7	19579	113339	21100
100000	7	12352	89823	10795
100000	7	11968	95657	11605
100000	8	14621	72497	10435
100000	7	27228	60773	15615
100000	7	11609	105198	9850
100000	7	11347	80753	13691
100000	8	22997	94892	11505
100000	8	9492	28421	9370
100000	7	11001	87433	10078
100000	7	20197	90147	16701
100000	7	10594	75456	17438
100000	8	10124	65811	21152
100000	7	13833	69099	11621
100000	7	11532	84112	10490
100000	7	11849	82331	9962
100000	8	15755	21382	12684
100000	7	9637	48017	10404
100000	7	11771	41174	11280
100000	8	11546	42537	11255
100000	7	14083	82522	12305
100000	7	20513	67402	9495
100000	8	10999	37926	11596
100000	8	11610	53812	12104
100000	7	12672	116938	11513
100000	8	13799	33931	11610
100000	8	11050	94650	10798
100000	8	15039	124848	21871
100000	7	13089	48085	14696
100000	8	11192	46915	11817
100000	8	14507	75979	11870
100000	8	13125	66144	9548
100000	8	11097	60376	12292
100000	7	16101	105519	10539
100000	8	13381	45907	14304
100000	8	9706	38912	12279
100000	8	20810	113514	18622
100000	8	10961	101288	11004
100000	8	14207	67172	10993
100000	8	16453	95675	13361
100000	8	9518	112114	9361
100000	8	10538	80311	10081
100000	8	11109	22133	32553
100000	9	18813	95417	19652
100000	8	13590	46217	11436
100000	8	12987	27574	11668
100000	8	9532	113765	9402
100000	8	21088	36326	11208
100000	9	23850	78751	16330
100000	8	11605	82524	11535
100000	8	18965	104188	10506
100000	9	11196	35589	10583
100000	8	14444	86824	14077
100000	8	10545	75555	9768
100000	8	10017	26858	9546
100000	8	10109	45117	10166
100000	9	20274	47391	19609
100000	8	12911	100811	10841
100000	8	9415	120086	9366
100000	8	10798	76221	9692
100000	9	9922	55278	10374
100000	8	10546	65684	11550
100000	9	10411	45722	9701
100000	8	17662	92133	12959
100000	8	10058	99432	12791
100000	8	11086	72482	9862
100000	9	9799	31951	19551
100000	9	12228	60759	10850
100000	8	14345	111994	12125
100000	8	13588	109439	13202
100000	9	12954	35234	9429
100000	9	11021	37103	9335
100000	8	13782	81111	13695
100000	9	11024	49094	11445
100000	9	10528	112541	13817
100000	8	10211	110377	21120
100000	8	11402	80106	10784
100000	9	10304	55106	10340
100000	9	14498	55849	11209
100000	8	10449	65703	11453
100000	8	11555	44350	11576
100000	9	10592	36250	9674
100000	8	13962	73833	11759
100000	9	12030	39456	12253
100000	9	10429	138625	18395
100000	9	10676	35771	10456
100000	9	13065	40962	11490
100000	9	11170	54672	11683
100000	8	13530	106713	11899
100000	9	10107	124049	10033
100000	10	10284	48293	16631
100000	9	10382	103865	12920
100000	9	12000	54585	11758
100000	9	21281	48580	17038
100000	10	10890	44163	11768
100000	9	12152	39608	11319
100000	9	16258	47505	19475
100000	9	10765	119762	10646
100000	9	11296	51692	10998
100000	10	11581	84464	12085
100000	9	10057	113016	10154
100000	9	19240	130407	10163
100000	10	11919	60379	14339
100000	9	12603	78351	14568
100000	9	11341	84348	9431
100000	9	16604	89493	9825
100000	10	37897	47418	11560
100000	9	10843	102415	13256
100000	9	9995	53161	10102
100000	9	9879	147745	10965
100000	10	15235	50679	12546
100000	9	10176	67211	17476
100000	9	10564	107982	10780
100000	9	12801	101036	11324
100000	10	11053	26485	11490
100000	9	10073	63645	9408
100000	9	20515	52865	12285
100000	10	12675	61499	9874
100000	9	10762	62640	11526
100000	9	10121	113044	9606
100000	9	11676	74059	10537
100000	10	13469	52670	12561
100000	10	9969	119943	12807
100000	9	12636	149971	9980
100000	10	12234	37797	15017
100000	9	12115	93315	11741
100000	10	10382	46961	11782
100000	9	9909	60109	10406
100000	10	12186	25702	11674
100000	10	12431	52339	12344
100000	10	11976	38823	9734
100000	9	10141	121215	20943
100000	9	10461	178571	9589
100000	10	11670	57744	12683
100000	11	10392	50806	10529
100000	9	10636	112491	10844
100000	10	12883	45151	11776
100000	11	10202	49388	14557
100000	10	19481	128377	9803
100000	10	9989	64917	12479
100000	11	10112	57445	23488
100000	10	24401	84449	11417
100000	10	9399	153915	9415
100000	10	18338	122273	9781
100000	11	10243	37467	9952
100000	10	12714	41555	10495
100000	10	11814	121575	9479
100000	11	10123	113257	11777
100000	10	21970	135314	10325
100000	10	10931	109619	10955
100000	11	10849	58861	10680
100000	10	9821	151283	13206
100000	10	21242	105838	9653
100000	10	12662	122485	10908
100000	11	10277	46216	10466
100000	10	24847	138824	11890
100000	11	10467	63992	13473
100000	10	10647	123992	10424
100000	10	11367	157544	9515
100000	10	10603	78512	9931
100000	11	16522	106636	10435
100000	10	12956	62564	13839
100000	10	10765	105099	12896
100000	10	9995	132063	9955
100000	11	12300	31298	10614
100000	10	11243	74640	10591
100000	10	10239	137338	10127
100000	11	11929	111316	11351
100000	10	10981	100962	10814
100000	10	11237	80777	12496
100000	11	21609	38352	9320
100000	11	9846	24761	10334
100000	10	12448	44385	10844
100000	11	10812	66391	11904
100000	11	12170	67474	17461
100000	10	9863	151804	11702
100000	11	11055	50203	10453
100000	10	11040	137848	11466
100000	11	12521	51702	10678
100000	10	12536	122209	14165
100000	12	10617	216929	10058
100000	10	11022	88698	14230
100000	10	10048	97842	11481
100000	12	12188	55672	12656
100000	10	10014	115876	9926
100000	11	13891	180145	21227
100000	12	10783	53991	11341
100000	10	12381	98064	11591
100000	10	10918	124782	9875
100000	11	24536	135387	9658
100000	10	14981	113730	12709
100000	11	9671	36191	9572
100000	12	12905	161284	12324
100000	11	16653	114942	11271
100000	11	10029	87900	9451
100000	11	15215	71691	11133
100000	12	12573	60694	9557
100000	11	14542	120989	11748
100000	11	11858	117900	11933
100000	11	11550	128539	13019
100000	12	14131	96260	9946
100000	11	13562	109775	10164
100000	11	10589	117802	10063
100000	11	11183	49473	10682
100000	12	16036	46848	10498
100000	11	11294	105222	9667
100000	11	11786	156781	20939
100000	11	12594	98914	25849
100000	12	11716	134876	11711
100000	11	12292	102458	10492
100000	11	11963	81860	10689
100000	11	10192	141264	9791
100000	12	10958	123509	10173
100000	11	11574	110865	9680
100000	11	11797	110818	9510
100000	12	12465	32954	13007
100000	11	10235	119321	9895
100000	12	11259	45985	12226
100000	11	13206	108339	21087
100000	12	13298	170589	10571
100000	11	11435	137423	25127
100000	11	11454	109276	12423
100000	12	11018	138267	12116
100000	12	10977	60048	11715
100000	11	11182	131203	27217
100000	12	12838	63649	17156
100000	13	11861	69096	15865
100000	11	9504	138440	14457
100000	11	19735	139071	9615
100000	12	28869	101829	11160
100000	13	11375	74062	10860
100000	11	11964	77705	13209
100000	11	19735	128720	9757
100000	12	13697	140581	30550
100000	13	11115	80961	24926
100000	11	11186	60839	14646
100000	11	13830	146825	10756
100000	13	12841	95080	10317
100000	12	10662	56809	10421
100000	11	13385	135764	9815
100000	11	12934	132467	10988
100000	12	12812	70905	9721
100000	13	10679	167408	10935
100000	12	12341	36682	10086
100000	12	10162	126423	10236
100000	13	12270	54766	15541
100000	12	12094	99625	11234
100000	12	9975	177673	20365
100000	13	11613	110127	10086
100000	12	14150	135281	10998
100000	12	10251	138927	10253
100000	12	13028	137469	14807
100000	13	15697	81728	10937
100000	12	10818	140091	10120
100000	12	10896	147821	9518
100000	13	15071	52498	13852
100000	12	12275	170962	11078
100000	13	12903	66063	14273
100000	12	20713	175582	21948
100000	12	11674	171099	11255
100000	12	10705	49993	10489
100000	13	18467	113440	9344
100000	12	10640	43682	15044
100000	12	27610	128224	10251
100000	12	12333	145135	12592
100000	13	12541	32444	10229
100000	13	10613	133255	9987
100000	13	10530	50229	11173
